"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
9.3,27,72764.09,3560.39,9743.38,644.75,644.75,1067.87,288,774.99,4.53,1,22.83,1.05,88.89,1.76,0.99,0.98
8.21,24,50996.86,3087.61,9318.63,438.08,438.08,934.96,288,737.53,3.57,1,18.4,1.04,61.01,1.21,0.96,0.99
3.14,9,8381.01,1386.77,7156.38,60.38,60.38,589.55,288,584.31,1.39,1,7.44,1.02,12.41,0.25,0.95,0.99
3.14,9,8381.82,1386.77,7176.7,60.39,60.39,585.69,288,583.86,1.39,1,7.39,1.02,12.24,0.24,0.95,1
1.14,3,1442.13,1374.24,6647.39,8.81,8.81,471.51,288,546.7,1.15,1,6.12,1.02,2.26,0.1,0.99,0.99
7.15,21,38983.49,2678.08,9134.05,332.15,332.15,827.69,288,692.61,2.96,1,15.44,1.04,44,0.87,0.96,0.99
1.14,3,3301.29,1309.39,6679.56,5.35,5.35,561.77,288,560.52,1.2,1,6.45,1.02,32.38,0.22,0.96,1
4.16,12,14718.41,1547.45,7729.86,113.74,113.74,618.5,288,599.47,1.66,1,8.84,1.02,16.21,0.32,1,1
3.14,9,8377.52,1386.75,7090.67,60.34,60.34,583.18,288,580.05,1.39,1,7.48,1.02,12.19,0.24,0.98,0.99
3.14,9,8378.62,1386.75,7104.51,60.35,60.35,595.12,288,584.11,1.39,1,7.53,1.02,12.66,0.25,0.96,0.98
3.14,9,8377.72,1386.75,7088.29,60.34,60.34,593.19,288,582.95,1.39,1,7.54,1.02,12.59,0.25,0.97,0.98
2.09,6,5622.75,1347.64,6756.94,22.91,22.91,570.5,288,563.5,1.29,1,6.91,1.02,21.91,0.23,1,1
9.3,27,72777.43,3560.43,9773.51,644.92,644.92,1077.36,288,779.63,4.5,1,22.39,1.05,89.04,1.76,0.97,1
6.18,18,29791.71,2307.43,8825,246.28,246.28,797.15,288,675.18,2.5,1,13.35,1.03,35.58,0.7,0.95,0.98
5.14,15,21637.83,1924.35,8507.95,175.33,175.33,704.87,288,639.47,2.08,1,10.95,1.03,24.9,0.49,0.96,1
7.15,21,39003.04,2678.04,9119.59,332.44,332.44,812.99,288,684.87,2.98,1,15.58,1.04,43.29,0.86,0.99,0.99
5.14,15,21626.92,1924.31,8467.83,175.22,175.22,709.05,288,636.54,2.09,1,11.19,1.03,25.3,0.5,0.98,0.98
3.14,9,8377.9,1386.75,7093.7,60.34,60.34,590.31,288,582.29,1.39,1,7.52,1.02,12.48,0.25,0.97,0.98
1.14,3,5853.88,1401.2,6727.67,10.59,10.59,611.33,288,573.09,1.3,1,7,1.02,0,0.26,0.96,0.99
5.14,15,21637.95,1924.34,8505.48,175.35,175.35,713.65,288,641.71,2.08,1,11.02,1.03,25.38,0.5,0.95,0.99
3.14,9,8376.23,1386.74,7071.31,60.32,60.32,567.91,288,574.77,1.39,1,7.43,1.02,11.58,0.23,0.99,1
6.18,18,29769.88,2307.12,8812.28,245.98,245.98,781.34,288,669.63,2.51,1,13.3,1.03,34.69,0.69,0.97,0.98
1.14,3,4293.23,1416.53,6739.54,11.54,11.54,574.02,288,569.29,1.25,1,6.76,1.02,0,0.21,0.96,0.99
7.15,21,39016.6,2677.94,9110.85,332.58,332.58,818.04,288,684.22,2.99,1,15.77,1.04,43.83,0.87,1,0.98
8.21,24,50994.43,3087.52,9312.03,437.96,437.96,923.97,288,733.05,3.58,1,18.41,1.04,60.29,1.19,0.97,0.99
3.14,9,8377.6,1386.75,7086.03,60.33,60.33,592.74,288,582.73,1.39,1,7.54,1.02,12.58,0.25,0.97,0.98
3.14,9,8379.29,1386.76,7118.31,60.35,60.35,597.88,288,585.43,1.39,1,7.53,1.02,12.76,0.25,0.96,0.98
5.14,15,21622.5,1924.32,8456.73,175.19,175.19,697.09,288,632,2.09,1,11.17,1.03,24.7,0.49,1,0.98
3.14,9,8377.19,1386.75,7088.64,60.34,60.34,572.54,288,576.79,1.39,1,7.43,1.02,11.76,0.23,0.99,1
9.3,27,72770.09,3560.4,9746.01,644.76,644.76,1056.62,288,772.38,4.53,1,22.64,1.05,87.75,1.74,0.99,0.99
5.14,15,21633.09,1924.31,8484.95,175.26,175.26,723.01,288,642.24,2.08,1,11.19,1.03,25.97,0.51,0.96,0.98
7.15,21,39005.63,2678.02,9117.01,332.34,332.34,821.36,288,686.66,2.99,1,15.69,1.04,43.92,0.87,0.99,0.98
2.09,6,3152.42,1352.1,6838.44,23.7,23.7,517.05,288,561.45,1.21,1,6.47,1.02,16.75,0.16,0.96,0.99
8.21,24,50996.13,3087.58,9312.96,438.11,438.11,934.35,288,735.92,3.58,1,18.51,1.04,61.12,1.21,0.96,0.98
2.09,6,4982.49,1344.85,6832.98,22.46,22.46,578.05,288,570.89,1.26,1,6.83,1.02,23.44,0.23,0.95,0.99
6.18,18,29793.46,2307.34,8828.28,246.28,246.28,766.8,288,666.85,2.5,1,13.11,1.03,33.73,0.67,0.97,1
8.21,24,50993.36,3087.43,9308.12,438.09,438.09,940.73,288,736.31,3.59,1,18.69,1.04,61.78,1.22,0.97,0.98
4.16,12,14720.52,1547.46,7756.97,113.76,113.76,627.54,288,603.08,1.66,1,8.85,1.02,16.6,0.33,0.98,1
6.18,18,29792.31,2307.4,8825.55,246.27,246.27,781.23,288,670.73,2.5,1,13.23,1.03,34.62,0.69,0.96,0.99
7.15,21,38992.87,2678.06,9123.99,332.32,332.32,841.44,288,694.09,2.98,1,15.72,1.04,45.16,0.89,0.97,0.98
4.16,12,14717.52,1547.45,7707.21,113.71,113.71,632.52,288,602.45,1.67,1,8.97,1.02,16.89,0.33,1,0.98
8.21,24,50993.03,3087.44,9295.65,438.03,438.03,904.23,288,723.84,3.6,1,18.52,1.04,59.12,1.17,1,0.99
4.16,12,14717.81,1547.45,7716.23,113.74,113.74,624.38,288,600.56,1.66,1,8.9,1.02,16.5,0.33,1,0.99
5.14,15,21623.21,1924.32,8459.42,175.24,175.24,697.14,288,632.29,2.09,1,11.15,1.03,24.7,0.49,1,0.99
4.16,12,14718.97,1547.45,7726.53,113.74,113.74,635.18,288,603.97,1.66,1,8.95,1.02,16.99,0.34,0.99,0.99
3.14,9,8377.48,1386.75,7079.73,60.33,60.33,599.48,288,584.49,1.39,1,7.58,1.02,12.85,0.25,0.96,0.98
1.14,3,5029.6,1370.78,6628.1,8.65,8.65,581.08,288,562.31,1.27,1,6.86,1.02,7.81,0.23,1,0.99
9.3,27,72765.81,3560.4,9765.68,644.85,644.85,1092.95,288,782.71,4.51,1,22.74,1.05,90.74,1.8,0.97,0.98
2.09,6,5933.01,1392.67,6794.1,31.22,31.22,573.88,288,568.52,1.31,1,7.03,1.02,0,0.22,0.99,0.99
4.16,12,14723.15,1547.47,7788.01,113.79,113.79,641.2,288,608.11,1.66,1,8.89,1.02,17.2,0.34,0.97,0.99
9.3,27,72776.62,3560.4,9751.53,645,645,1046.86,288,770.36,4.52,1,22.41,1.05,86.67,1.72,0.99,1
9.3,27,72770.27,3560.41,9756.46,644.81,644.81,1070.27,288,776.52,4.52,1,22.62,1.05,88.8,1.76,0.98,0.99
8.21,24,50994.73,3087.54,9314.42,438.07,438.07,928.41,288,734.79,3.58,1,18.41,1.04,60.59,1.2,0.97,0.99
8.21,24,50994.7,3087.54,9317.34,438.11,438.11,927.37,288,735.28,3.57,1,18.34,1.04,60.42,1.2,0.96,0.99
5.14,15,21629.6,1924.32,8477.09,175.23,175.23,711.25,288,638.12,2.08,1,11.15,1.03,25.38,0.5,0.98,0.98
9.3,27,72763.72,3560.4,9775.36,644.72,644.72,1109.27,288,787.32,4.5,1,22.78,1.05,92.02,1.82,0.95,0.98
6.18,18,29762.6,2306.81,8796.2,245.97,245.97,757.81,288,661.49,2.51,1,13.21,1.03,33.34,0.66,1,0.99
2.09,6,6942.98,1375.35,6791.65,28,28,599.92,288,570.35,1.33,1,7.15,1.02,9.38,0.26,0.99,1
9.3,27,72767.01,3560.4,9761.86,644.81,644.81,1087.52,288,781.12,4.51,1,22.74,1.05,90.32,1.79,0.97,0.98
4.16,12,14719.96,1547.45,7741.46,113.74,113.74,635.67,288,604.71,1.66,1,8.93,1.02,16.99,0.34,0.98,0.99
3.14,9,8373.75,1386.72,7011.47,60.29,60.29,585.54,288,577.86,1.39,1,7.6,1.02,12.33,0.24,1,0.98
9.3,27,72769.38,3560.42,9778.53,644.75,644.75,1100.68,288,785.58,4.49,1,22.6,1.05,91.13,1.8,0.96,0.98
3.14,9,8376.41,1386.74,7071.25,60.33,60.33,576.78,288,577.44,1.39,1,7.47,1.02,11.94,0.24,0.99,0.99
8.21,24,50994.44,3087.53,9313.56,438.01,438.01,924.29,288,733.52,3.58,1,18.38,1.04,60.27,1.19,0.97,0.99
8.21,24,50993.71,3087.48,9303.29,438.01,438.01,921.17,288,730.13,3.59,1,18.55,1.04,60.31,1.19,0.98,0.98
8.21,24,50995.06,3087.55,9313.18,438.11,438.11,931.55,288,735.27,3.58,1,18.47,1.04,60.88,1.21,0.97,0.99
8.21,24,50993.13,3087.46,9302.47,438,438,903.18,288,725.26,3.59,1,18.36,1.04,58.85,1.17,0.99,1
6.18,18,29760.66,2306.82,8779,246.02,246.02,773.19,288,664.36,2.52,1,13.42,1.03,34.38,0.68,1,0.98
8.21,24,50992.99,3087.45,9297.45,438.09,438.09,901.75,288,723.64,3.6,1,18.45,1.04,58.87,1.17,1,0.99
5.14,15,21635.89,1924.35,8502.1,175.29,175.29,701.73,288,637.97,2.08,1,10.96,1.03,24.76,0.49,0.96,1
1.14,3,1412.92,1392.6,6761.33,10.03,10.03,477.14,288,552.98,1.14,1,6.08,1.02,0,0.1,0.95,1
7.15,21,39005.46,2678.02,9116.37,332.38,332.38,829.11,288,688.72,2.99,1,15.76,1.04,44.47,0.88,0.99,0.98
1.14,3,3261.29,1414.38,6694.56,11.33,11.33,540.63,288,562.64,1.22,1,6.6,1.02,0,0.17,0.97,0.98
6.18,18,29792.49,2307.38,8825.21,246.26,246.26,770,288,667.49,2.5,1,13.15,1.03,33.94,0.67,0.97,0.99
2.09,6,6700.45,1360.72,6821.98,25.37,25.37,629.2,288,579.49,1.32,1,7.2,1.02,18.09,0.29,0.95,0.98
1.14,3,1151.05,1384.95,6755.79,9.57,9.57,470.54,288,551.81,1.13,1,6.02,1.02,0,0.09,0.95,1
1.14,3,386.73,1347.25,6703.47,7.36,7.36,446.18,288,544.37,1.1,1,5.84,1.02,6.15,0.07,0.97,1
3.14,9,8376.71,1386.74,7066.85,60.33,60.33,594.18,288,582.45,1.39,1,7.57,1.02,12.64,0.25,0.97,0.98
4.16,12,14724.39,1547.47,7809.65,113.8,113.8,639.19,288,608.42,1.66,1,8.84,1.02,17.08,0.34,0.96,1
3.14,9,8379.45,1386.76,7120.63,60.35,60.35,598.35,288,585.65,1.39,1,7.52,1.02,12.78,0.25,0.95,0.98
4.16,12,14721.67,1547.46,7765.8,113.77,113.77,639.3,288,606.69,1.66,1,8.91,1.02,17.13,0.34,0.97,0.99
7.15,21,38991.35,2678.07,9126.62,332.21,332.21,829.43,288,691.3,2.97,1,15.58,1.04,44.28,0.88,0.97,0.99
2.09,6,5556.12,1347.46,6834.41,22.94,22.94,594.2,288,573.5,1.28,1,6.93,1.02,22.99,0.25,0.95,0.99
7.15,21,38990.08,2678.09,9130.31,332.28,332.28,809.18,288,686.35,2.97,1,15.36,1.04,42.8,0.85,0.98,1
1.14,3,284.46,1344.64,6670.31,7.3,7.3,463.6,288,549.45,1.1,1,5.94,1.02,10.03,0.08,0.95,0.98
2.09,6,3009.08,1374.6,6763.33,27.76,27.76,506.04,288,559.27,1.21,1,6.56,1.02,4.3,0.13,0.98,0.98
7.15,21,38997.75,2678.06,9123.45,332.28,332.28,813.2,288,685.87,2.98,1,15.51,1.04,43.22,0.86,0.99,0.99
1.14,3,1233.92,1341.79,6627.67,7.03,7.03,483.97,288,548.24,1.13,1,6.11,1.02,15.39,0.12,0.98,0.99
8.21,24,50993.04,3087.45,9302.76,438.09,438.09,900.5,288,724.63,3.59,1,18.33,1.04,58.62,1.16,0.99,1
8.21,24,50994.38,3087.52,9312.44,437.95,437.95,922.93,288,732.89,3.58,1,18.39,1.04,60.19,1.19,0.97,0.99
3.14,9,8378.27,1386.75,7104.51,60.35,60.35,584.61,288,580.98,1.39,1,7.47,1.02,12.24,0.24,0.97,0.99
9.3,27,72775.91,3560.41,9761.19,644.8,644.8,1063.19,288,775.16,4.51,1,22.44,1.05,88,1.74,0.98,1
5.14,15,21630.85,1924.34,8486.79,175.28,175.28,693.49,288,634.05,2.08,1,10.98,1.03,24.38,0.48,0.98,1
7.15,21,38998.96,2678.05,9121.32,332.26,332.26,823.86,288,688.42,2.98,1,15.63,1.04,44.01,0.87,0.98,0.98
3.14,9,8377.82,1386.75,7090.85,60.34,60.34,592.38,288,582.8,1.39,1,7.53,1.02,12.56,0.25,0.97,0.98
3.14,9,8378.5,1386.75,7113.91,60.35,60.35,574.89,288,578.39,1.39,1,7.41,1.02,11.84,0.23,0.98,1
9.3,27,72779.75,3560.44,9788.29,644.88,644.88,1089.39,288,783.82,4.48,1,22.26,1.05,89.78,1.78,0.96,1
1.14,3,2689.27,1412.72,6713.12,11.2,11.2,515.28,288,557.95,1.2,1,6.42,1.02,0,0.14,0.97,0.99
5.14,15,21630.97,1924.33,8482.59,175.28,175.28,708.43,288,637.89,2.08,1,11.11,1.03,25.2,0.5,0.97,0.99
9.3,27,72765.11,3560.38,9736.91,644.73,644.73,1054.74,288,771.29,4.54,1,22.78,1.05,87.79,1.74,1,0.99
4.16,12,14723.28,1547.46,7783.19,113.79,113.79,649.16,288,610.11,1.66,1,8.95,1.02,17.56,0.35,0.96,0.98
5.14,15,21631.28,1924.32,8482.68,175.27,175.27,711.4,288,638.74,2.08,1,11.13,1.03,25.36,0.5,0.97,0.98
5.14,15,21622.54,1924.31,8456.76,175.24,175.24,700,288,632.83,2.09,1,11.19,1.03,24.86,0.49,1,0.98
1.14,3,4877.17,1413.34,6744.22,11.37,11.37,593.47,288,572.78,1.27,1,6.88,1.02,0,0.23,0.95,0.98
9.3,27,72761.94,3560.38,9745.46,645,645,1076.84,288,777.35,4.53,1,22.9,1.05,89.7,1.78,0.98,0.98
9.3,27,72771.05,3560.4,9753.99,644.83,644.83,1066.12,288,775.32,4.52,1,22.61,1.05,88.47,1.75,0.98,0.99
6.18,18,29762.68,2306.8,8806.49,246,246,767.51,288,665.19,2.51,1,13.22,1.03,33.87,0.67,0.98,0.99
2.09,6,2839.23,1367.16,6727.38,26.37,26.37,494.71,288,554.42,1.2,1,6.5,1.02,7.74,0.13,1,0.98
9.3,27,72774.21,3560.43,9781.98,644.8,644.8,1094.25,288,784.38,4.49,1,22.45,1.05,90.42,1.79,0.96,0.99
8.21,24,50992.16,3087.4,9294.57,438.08,438.08,910.76,288,725.29,3.6,1,18.61,1.04,59.69,1.18,1,0.98
5.14,15,21637,1924.33,8499.15,175.29,175.29,721.94,288,643.41,2.08,1,11.11,1.03,25.85,0.51,0.95,0.98
4.16,12,14722.98,1547.47,7789.43,113.79,113.79,637.71,288,607.2,1.66,1,8.86,1.02,17.03,0.34,0.97,0.99
2.09,6,3025.32,1353.63,6798.13,23.96,23.96,516.76,288,560.91,1.2,1,6.5,1.02,16.02,0.15,0.97,0.98
1.14,3,1424.81,1380.06,6656.28,9.18,9.18,474.06,288,548.23,1.15,1,6.14,1.02,1.55,0.1,0.99,0.99
1.14,3,1711.13,1319.47,6627.47,5.75,5.75,498.4,288,547.69,1.15,1,6.15,1.02,25.51,0.15,0.99,1
8.21,24,50978.7,3086.98,9290.45,437.95,437.95,920.38,288,726.84,3.61,1,18.8,1.04,60.57,1.2,1,0.98
2.09,6,3226.65,1349.64,6780.8,23.24,23.24,527.76,288,562.33,1.21,1,6.57,1.02,18.57,0.17,0.97,0.98
4.16,12,14724,1547.47,7792.74,113.78,113.78,652.37,288,611.37,1.66,1,8.95,1.02,17.7,0.35,0.96,0.98
7.15,21,38991.45,2678.07,9125.52,332.2,332.2,838.3,288,693.57,2.97,1,15.67,1.04,44.91,0.89,0.97,0.98
2.09,6,6879.23,1378.65,6812.01,28.62,28.62,596.93,288,570.82,1.33,1,7.12,1.02,7.23,0.26,0.98,1
2.09,6,4025.86,1344.39,6772.29,22.34,22.34,556.38,288,566.4,1.24,1,6.74,1.02,22.9,0.2,0.97,0.98
5.14,15,21633.78,1924.33,8491.99,175.3,175.3,709.21,288,639.07,2.08,1,11.06,1.03,25.2,0.5,0.97,0.99
6.18,18,29791.85,2307.43,8824.95,246.2,246.2,795.48,288,674.7,2.5,1,13.34,1.03,35.48,0.7,0.96,0.98
2.09,6,3538.63,1384.09,6786.72,29.53,29.53,515.89,288,561.14,1.23,1,6.63,1.02,0,0.14,0.98,0.98
7.15,21,38989.46,2678.08,9130.25,332.27,332.27,814.08,288,687.76,2.97,1,15.4,1.04,43.14,0.85,0.98,1
6.18,18,29761.5,2306.84,8794.25,245.99,245.99,775.86,288,666.48,2.51,1,13.35,1.03,34.45,0.68,0.99,0.98
8.21,24,50995.35,3087.57,9319.76,438.12,438.12,931.86,288,737.05,3.57,1,18.34,1.04,60.72,1.2,0.96,0.99
3.14,9,8375.77,1386.74,7060.91,60.32,60.32,572.2,288,575.69,1.39,1,7.46,1.02,11.76,0.23,0.99,0.99
3.14,9,8378.59,1386.75,7100.54,60.35,60.35,602.36,288,586.1,1.39,1,7.57,1.02,12.95,0.26,0.96,0.98
5.14,15,21624.05,1924.32,8461.29,175.25,175.25,701.06,288,633.6,2.09,1,11.17,1.03,24.9,0.49,0.99,0.98
4.16,12,14719.23,1547.45,7727.5,113.75,113.75,640.45,288,605.46,1.66,1,8.99,1.02,17.23,0.34,0.98,0.98
7.15,21,38994.69,2678.06,9123.63,332.23,332.23,832.21,288,691.37,2.98,1,15.66,1.04,44.53,0.88,0.97,0.98
8.21,24,50996.81,3087.59,9314.27,438.09,438.09,940.14,288,737.7,3.58,1,18.56,1.04,61.56,1.22,0.96,0.98
9.3,27,72774.88,3560.4,9746.38,644.95,644.95,1043.45,288,769.12,4.53,1,22.47,1.05,86.47,1.71,1,1
2.09,6,3419.08,1348.91,6838.75,23.14,23.14,526.67,288,562.86,1.21,1,6.52,1.02,18.91,0.17,0.96,0.99
2.09,6,2851.33,1368.73,6723.19,26.66,26.66,496.78,288,555.09,1.2,1,6.52,1.02,6.71,0.13,1,0.98
7.15,21,38988.18,2678.08,9131.21,332.18,332.18,815.39,288,688.37,2.97,1,15.39,1.04,43.21,0.86,0.98,1
1.14,3,1950.27,1399.58,6678.13,10.39,10.39,496.22,288,554.24,1.17,1,6.3,1.02,0,0.12,0.98,0.98
2.09,6,4112.22,1344.16,6774.39,22.3,22.3,559.41,288,567,1.24,1,6.76,1.02,23.18,0.21,0.97,0.98
3.14,9,8378.4,1386.75,7110.48,60.34,60.34,579.33,288,579.61,1.39,1,7.44,1.02,12.02,0.24,0.97,1
2.09,6,2860.69,1368.73,6791.93,26.68,26.68,503.15,288,559.21,1.2,1,6.48,1.02,7.19,0.13,0.97,0.98
6.18,18,29794.52,2307.32,8832.92,246.24,246.24,778.44,288,670.58,2.5,1,13.17,1.03,34.41,0.68,0.96,0.99
3.14,9,8378.87,1386.76,7120.71,60.35,60.35,576.2,288,579.03,1.39,1,7.41,1.02,11.89,0.24,0.97,1
6.18,18,29761.72,2306.85,8791.15,246,246,771.14,288,664.86,2.51,1,13.33,1.03,34.18,0.68,0.99,0.98
1.14,3,7174.99,1368.78,6694.71,8.61,8.61,641.37,288,573.08,1.33,1,7.15,1.02,7.35,0.31,0.98,1
1.14,3,1536.06,1345.91,6622.33,7.22,7.22,485.2,288,547.24,1.15,1,6.15,1.02,14.23,0.12,0.99,0.99
6.18,18,29761.11,2306.8,8798.45,245.93,245.93,784.41,288,669.28,2.51,1,13.39,1.03,34.95,0.69,0.98,0.98
5.14,15,21636.08,1924.34,8499.62,175.31,175.31,710.46,288,640.21,2.08,1,11.03,1.03,25.24,0.5,0.96,0.99
8.21,24,50997.93,3087.63,9319.79,437.99,437.99,946.22,288,740.62,3.57,1,18.53,1.04,61.91,1.23,0.95,0.98
1.14,3,6016.28,1326.29,6679.81,6.25,6.25,626.65,288,569.75,1.29,1,6.92,1.02,27.63,0.3,0.97,1
2.09,6,4880.46,1394.09,6843.82,31.47,31.47,543.41,288,565.7,1.27,1,6.79,1.02,0,0.18,0.97,1
2.09,6,5714.92,1394.1,6762.16,31.49,31.49,572.89,288,568.08,1.3,1,7.06,1.02,0,0.21,0.99,0.98
5.14,15,21636.64,1924.34,8503.26,175.32,175.32,706.65,288,639.5,2.08,1,10.99,1.03,25.02,0.5,0.96,1
6.18,18,29761.84,2306.84,8792.16,246.02,246.02,770.04,288,664.64,2.51,1,13.32,1.03,34.11,0.68,0.99,0.98
9.3,27,72770.03,3560.41,9777.39,645.05,645.05,1099.52,288,785.21,4.5,1,22.61,1.05,91.05,1.8,0.96,0.98
2.09,6,5304.01,1346.26,6851.08,22.73,22.73,584.43,288,572.2,1.27,1,6.86,1.02,23.04,0.24,0.95,0.99
6.18,18,29797.66,2307.23,8845.73,246.29,246.29,776.77,288,671.23,2.5,1,13.09,1.03,34.24,0.68,0.95,1
2.09,6,5999.89,1392.46,6765.98,31.18,31.18,579.06,288,568.73,1.31,1,7.09,1.02,0,0.22,0.99,0.98
7.15,21,38995.28,2678.08,9126.51,332.28,332.28,804.03,288,683.94,2.97,1,15.38,1.04,42.52,0.84,0.99,1
6.18,18,29761.37,2306.82,8796.34,245.94,245.94,780.12,288,667.88,2.51,1,13.37,1.03,34.7,0.69,0.98,0.98
5.14,15,21625.59,1924.34,8471,175.25,175.25,686.39,288,630.41,2.09,1,11.02,1.03,24.06,0.48,1,1
3.14,9,8374.74,1386.73,7032.62,60.31,60.31,583.29,288,577.97,1.39,1,7.56,1.02,12.23,0.24,0.99,0.98
3.14,9,8375.3,1386.74,7043.83,60.31,60.31,584.25,288,578.67,1.39,1,7.55,1.02,12.26,0.24,0.99,0.98
8.21,24,50994.72,3087.56,9325.42,438.06,438.06,928.23,288,737.62,3.56,1,18.18,1.04,60.25,1.19,0.95,1
3.14,9,8374.37,1386.72,7024.39,60.3,60.3,588.19,288,579.12,1.39,1,7.59,1.02,12.43,0.25,0.99,0.98
9.3,27,72768.96,3560.39,9746.48,644.74,644.74,1060.49,288,773.38,4.53,1,22.68,1.05,88.11,1.74,0.99,0.99
6.18,18,29794.56,2307.29,8832.38,246.25,246.25,762.57,288,665.99,2.5,1,13.06,1.03,33.45,0.66,0.97,1
8.21,24,50993.25,3087.47,9306.95,438.08,438.08,904.06,288,726.62,3.58,1,18.28,1.04,58.8,1.16,0.99,1
3.14,9,8380.61,1386.77,7152.44,60.37,60.37,584.89,288,582.77,1.39,1,7.42,1.02,12.23,0.24,0.96,1
6.18,18,29760.98,2306.83,8782.03,246.02,246.02,771.46,288,664.14,2.52,1,13.39,1.03,34.25,0.68,1,0.98
8.21,24,50993.54,3087.48,9305.97,438.1,438.1,910.47,288,728.03,3.59,1,18.38,1.04,59.35,1.18,0.98,0.99
9.3,27,72774.46,3560.39,9743.38,644.8,644.8,1042.19,288,768.58,4.53,1,22.5,1.05,86.42,1.71,1,1
6.18,18,29761.6,2306.78,8799.35,246.02,246.02,775.17,288,666.74,2.51,1,13.32,1.03,34.38,0.68,0.98,0.98
6.18,18,29795.2,2307.28,8834.58,246.29,246.29,765.17,288,666.93,2.5,1,13.06,1.03,33.6,0.67,0.97,1
2.09,6,6012.03,1350.96,6775.5,23.52,23.52,577.65,288,564.99,1.3,1,6.95,1.02,20.72,0.24,0.99,1
5.14,15,21635.83,1924.32,8494.4,175.28,175.28,722.29,288,643.02,2.08,1,11.14,1.03,25.89,0.51,0.96,0.98
6.18,18,29789.47,2307.52,8815.97,246.19,246.19,779.78,288,669.47,2.51,1,13.27,1.03,34.59,0.69,0.97,0.98
1.14,3,996.1,1372.5,6667.41,8.7,8.7,455.2,288,544.45,1.13,1,6,1.02,0,0.08,0.99,1
4.16,12,14724.15,1547.46,7787.98,113.79,113.79,660.52,288,613.4,1.66,1,9.01,1.02,18.07,0.36,0.95,0.98
5.14,15,21638.91,1924.36,8512.73,175.32,175.32,704.58,288,639.86,2.07,1,10.92,1.03,24.86,0.49,0.96,1
3.14,9,8375.93,1386.74,7066.93,60.32,60.32,567.07,288,574.36,1.39,1,7.43,1.02,11.55,0.23,1,1
3.14,9,8379.86,1386.76,7135.66,60.37,60.37,584.23,288,581.97,1.39,1,7.43,1.02,12.21,0.24,0.96,1
5.14,15,21627.46,1924.34,8476.48,175.23,175.23,686.53,288,631.01,2.09,1,10.99,1.03,24.04,0.48,0.99,1
8.21,24,50988.78,3087.26,9294.62,438.06,438.06,920.38,288,727.81,3.61,1,18.72,1.04,60.47,1.2,0.99,0.98
2.09,6,3187.07,1377.41,6846.21,28.3,28.3,502.4,288,560.06,1.21,1,6.47,1.02,2.85,0.13,0.97,1
4.16,12,14722.77,1547.47,7792.02,113.79,113.79,629.5,288,605.02,1.66,1,8.8,1.02,16.65,0.33,0.97,1
2.09,6,6574.11,1387.65,6746.38,30.29,30.29,599.68,288,571.12,1.33,1,7.23,1.02,2.46,0.25,0.99,0.98
3.14,9,8378.44,1386.75,7102.79,60.35,60.35,592.13,288,583.16,1.39,1,7.51,1.02,12.54,0.25,0.96,0.98
3.14,9,8379.38,1386.76,7125.9,60.36,60.36,584.92,288,581.83,1.39,1,7.45,1.02,12.24,0.24,0.96,0.99
7.15,21,38980.74,2678.08,9135.99,332.12,332.12,833.77,288,694.83,2.96,1,15.45,1.04,44.38,0.88,0.96,0.99
4.16,12,14720.77,1547.46,7749.17,113.77,113.77,642.3,288,606.85,1.66,1,8.96,1.02,17.29,0.34,0.98,0.98
1.14,3,5020.85,1350.35,6623.86,7.52,7.52,593.75,288,563.92,1.26,1,6.85,1.02,18.08,0.25,0.99,0.99
5.14,15,21629.83,1924.34,8482.25,175.29,175.29,696.71,288,634.52,2.08,1,11.03,1.03,24.57,0.49,0.98,0.99
1.14,3,7200.49,1358.72,6665.9,8.08,8.08,663.7,288,576.96,1.33,1,7.25,1.02,13.92,0.33,0.97,0.98
7.15,21,38981.09,2678.09,9133.93,332.2,332.2,851.62,288,699.43,2.96,1,15.63,1.04,45.64,0.9,0.95,0.98
2.09,6,5313.97,1345.75,6806.58,22.62,22.62,590.79,288,572.34,1.28,1,6.93,1.02,23.54,0.25,0.96,0.98
1.14,3,1037.2,1373.48,6659.1,8.86,8.86,472.12,288,549.62,1.13,1,6.09,1.02,1.45,0.09,0.97,0.98
5.14,15,21629.96,1924.31,8475.51,175.27,175.27,720.74,288,640.62,2.09,1,11.23,1.03,25.89,0.51,0.97,0.98
9.3,27,72765.14,3560.38,9739.35,644.84,644.84,1058.8,288,772.47,4.54,1,22.79,1.05,88.12,1.74,0.99,0.99
1.14,3,5133.6,1354.88,6624.87,7.78,7.78,595.02,288,564.22,1.27,1,6.88,1.02,16.03,0.25,0.99,0.99
2.09,6,3010.53,1373.17,6838.39,27.51,27.51,500.09,288,559.45,1.21,1,6.44,1.02,4.9,0.13,0.97,0.99
9.3,27,72776.4,3560.4,9748.31,644.91,644.91,1043.68,288,769.32,4.52,1,22.43,1.05,86.44,1.71,1,1
1.14,3,970.41,1378.5,6692.47,9.2,9.2,474.24,288,552.06,1.13,1,6.08,1.02,0,0.09,0.96,0.98
9.3,27,72767.01,3560.41,9781.27,644.79,644.79,1110.11,288,788.01,4.49,1,22.68,1.05,91.94,1.82,0.95,0.98
9.3,27,72775.44,3560.4,9745.09,645.12,645.12,1040.51,288,768.28,4.53,1,22.45,1.05,86.22,1.71,1,1
